Rating Decision - Narrative	11
Rating Decision - Narrative	13
Remand BVA or CAVC	19
SSA/SSI Letter	21
SSOC	11
SSOC	15
STR - Medical	12
STR - Medical	11
STR - Medical - Photocopy	15
Third Party Correspondence	11
Third Party Correspondence	15
Third Party Correspondence	12
Third Party Correspondence	13
Third Party Correspondence	16
Third Party Correspondence	30
Third Party Correspondence	10
Third Party Correspondence	10
Third Party Correspondence	18
Third Party Correspondence	12
Third Party Correspondence	29
Third Party Correspondence	35
VA 21-4138 Statement In Support of Claim	14
VA 21-4138 Statement In Support of Claim	10
VA 21-4138 Statement In Support of Claim	16
VA 21-4138 Statement In Support of Claim	13
VA 21-4138 Statement In Support of Claim	12
VA 21-4138 Statement In Support of Claim	14
VA 21-4138 Statement In Support of Claim	11
VA 21-4138 Statement In Support of Claim	16
VA 21-4138 Statement In Support of Claim	17
VA 21-4138 Statement In Support of Claim	17
VA 21-526EZ, Fully Developed Claim (Compensation)	14
VA 572 Request for Change of Address / Cancellation of Direct Deposit	11
VA 646 Statement of Accredited Representative in Appealed Case	10
VA Examination	10
VA Examination	10
VA Examination	10
VA Examination	12
VAMC Other Output / Reports	10
VAMC Report of Hospitalization	10
VAMC Report of Hospitalization	12
VAMC Report of Hospitalization	10
Appellate Brief (VSO IHP; Post remand Brief; Attorney Brief)	26
RAMP Opt-in Election	40
BVA Letter	14
Rating Decision - Codesheet	26
C&P Exam	14
Appeal Notification Letter	10
VETSNET Award Print	16
Correspondence	11414
RAMP Opt-in Election	62046
RAMP Opt-in Election	26
Deferred Rating (e.g. VA Form 21-6789)	23
Rating Decision - Narrative	18
Appeal Notification Letter	19
RAMP Opt-in Election	25
RAMP Opt-in Election	26
Rating Decision - Narrative	21
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	18
Correspondence	16
BVA Letter	1082
VETSNET Award Print	30
RAMP Opt-in Election	328
RAMP Opt-in Election	14
RAMP Opt-in Election	94
Rating Decision - Narrative	13
Rating Decision - Narrative	158
Rating Decision - Narrative	15
Correspondence	13
BVA Letter	13
VA 21-0820 Report of General Information	20
RAMP Opt-in Election	17
Rating Decision - Narrative	17
other	26
other	16
Hearing Transcript	54
SSOC	12
Correspondence	19
Third Party Correspondence	10
other	13
Medical Treatment Record - Non-Government Facility	24
Medical Treatment Record - Non-Government Facility	11
CAPRI	11
other	96588
VA 21-0820 Report of General Information	16
VA 21-686c Declaration of Status of Dependents	12
Rating Decision - Narrative	190
VA 21-22 Appointment of Veterans Serv. Org. as Claimant Rep	87
BVA Letter	328
Form 9	55
SSOC	69
Rating Decision - Narrative	55
SSOC	152
NOD	396
Rating Decision - Narrative	57
Rating Decision - Narrative	97
NOD	40
SOC	137
Hearing Transcript	128
BVA Decision	134
FOIA/Privacy Act Request	14
FOIA/Privacy Act Request	117
C&P Exam	18
C&P Exam	26
C&P Exam	11
other	16
VA Exam Worksheet	11
Medical Treatment Record - Non-Government Facility	184
Medical Treatment Record - Non-Government Facility	97
Form 8	10
Correspondence	37
other	15
CAPRI	886
Appeal Process Request Letter	596
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	27
Hearing Related	1206
other	10
Medical Treatment Record - Non-Government Facility	52
Medical Treatment Record - Non-Government Facility	24
other	11
Medical Treatment Record - Non-Government Facility	14
Correspondence	16
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	14
Third Party Correspondence	15
Third Party Correspondence	32
Correspondence	33
CAPRI	485
CAPRI	534
CAPRI	111
Marriage Certificate / License	10
other	16
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	12
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	368
VAMC Report of Hospitalization	14
CAPRI	355
other	17
CAPRI	18
C&P Exam	18
C&P Exam	890
C&P Exam	229
other	2137
Rating Decision - Codesheet	5201
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	2106
Rating Decision - Codesheet	69652
CAPRI	3184
CAPRI	154
CAPRI	54
CAPRI	13
CAPRI	18
C&P Exam	16
C&P Exam	116
C&P Exam	14
Third Party Correspondence	13
other	43
CAPRI	287
CAPRI	189
CAPRI	421
CAPRI	616
SOC	1809
SSOC	92
Rating Decision - Codesheet	17
BVA Decision	74
other	22
Medical Treatment Record - Non-Government Facility	107
SOC	61
Rating Decision - Narrative	13
Rating Decision - Narrative	432
Appellate Brief (VSO IHP; Post remand Brief; Attorney Brief)	18
other	16
other	11
Correspondence	10
RAMP Opt-in Election	60
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	150
VA 21-22 Appointment of Veterans Serv. Org. as Claimant Rep	15
SOC	336
Form 9	13
VA 646 Statement of Accredited Representative in Appealed Case	10
RAMP Opt-in Election	15
Appeal Notification Letter	15
Rating Decision - Narrative	22
Rating Decision - Codesheet	44
BVA Letter	66
Rating Decision - Narrative	13
NOD	26
Rating Decision - Narrative	19
Rating Decision - Narrative	39
Rating Decision - Narrative	32
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	10
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	22
Correspondence	27
BVA Letter	164
Rating Decision - Codesheet	1003
CAPRI	66
Web / HTML Documents	13
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	11
Rating Decision - Codesheet	16
VETSNET Award Print	17
Correspondence	10
Appellate Brief (VSO IHP; Post remand Brief; Attorney Brief)	29
Medical Treatment Record - Non-Government Facility	19
other	11
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	13
other	11
Appeal Notification Letter	11
BVA Decision	44
VETSNET Award Print	10
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	11
VETSNET Award Print	11
VA 27-0820 Report of General Information	76
Rating Decision - Narrative	13
VA 21-0820 Report of General Information	26
RAMP Opt-in Election	14
RAMP Opt-in Election	12
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	10
Rating Decision - Codesheet	11
VETSNET Award Print	23
VA 21-0820 Report of General Information	101
BVA Decision	23
Rating Decision - Narrative	37
SOC	26
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	87
Correspondence	65
VA Form 20-0998 Your Rights to Seek Further Review of Our Decision	222
Third Party Correspondence	34
Third Party Correspondence	46
Power of Attorney (incl. VA 21-22, VA 22a)	143
Correspondence	15
BVA Letter	15
Correspondence	170
Rating Decision - Narrative	22
SSOC	1769582
Financial Actions (waiver, requests, check replacement requests, check reissued, finance letters)	18
Correspondence	18
Correspondence	149
Medical Treatment Record - Government Facility	22
Rating Decision - Codesheet	179
Due Process Waiver	12
Attorney Fee Memo to Release Funds	343
C&P Exam	2949
C&P Exam	342
SOC	637
Correspondence	71
VA Form 20-0998 Your Rights to Seek Further Review of Our Decision	19
Attorney Fee or Memo	21
Award Print	11
Fiscal Transaction (18) Establish Attorney Fee	606
BVA Decision	950
Exam Request	662
Correspondence	74
Attorney Fee Calculation Spreadsheet	899
C&P Exam	33
C&P Exam	54
C&P Exam	2092
C&P Exam	57
C&P Exam	658
Rating Decision - Codesheet	233
Appeal Checklist	51
Subsequent Development Letter	25
VA Exam Worksheet	17
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	188
Award Print	127
Rating Calculator Worksheets	337
C&P Exam	106
Subsequent Development Letter	76
VA 21-2507a Request for Physical Examination	22
VA 21-0820 Report of General Information	17
CAPRI	17
CAPRI	22
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	15
VA 21-4142 Authorization for Release of Information	49
C&P Exam	20
Correspondence	19
Subsequent Development Letter	43
VA 21-0820 Report of General Information	10
VA Exam Worksheet	20321
Third Party Correspondence	28
RAMP Opt-In Notice	1109
Form 8	15
Third Party Correspondence	17
Deferred Rating (e.g. VA Form 21-6789)	14
Form 9	24
Correspondence	10
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	45359
Correspondence	22178
Third Party Correspondence	10
Third Party Correspondence	15
Subsequent Development Letter	13
Medical Treatment Record - Non-Government Facility	18
Medical Treatment Record - Non-Government Facility	83
Third Party Correspondence	120
VA 21-0820 Report of General Information	34
VA 21-0820 Report of General Information	10
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	10
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	174
Appeal Checklist	76
VA 21-4192 Request for Employment Information in Connection with Claim for Disability	14
VA 21-4142 Authorization for Release of Information	10
VA 10-5345 Request For and Authorization to Release Medical or Health Information	11
C&P Exam	10
VA 21-2507a Request for Physical Examination	63
Request for Application	144
VA 21-8940 Veterans Application for Increased Compensation Based on Unemployability	11
Request for Application	17
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	10
Medical Treatment Record - Non-Government Facility	97
Rating Decision - Narrative	182
Award Print	62
C&P Exam	17
C&P Exam	62
C&P Exam	11
C&P Exam	12
MAP-D Development Letter	25
VA 21-2507a Request for Physical Examination	11
CAPRI	29
SOC	155
Email Correspondence	78
NOD	10
VA 21-686c Application Request To Add And/Or Remove Dependents	14
Rating Decision - Codesheet	59
Military Personnel Record	11
STR - Medical	189
VA 21-3101 Request for Information	37
Correspondence	10
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	50
Correspondence	60
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	62
Correspondence	11
Correspondence	20
Education - General	13
VA Examination	113
Deferred Rating (e.g. VA Form 21-6789)	55
VA Examination	24
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	15
VA 20-6560 Notice of Benefit Payment	61
VA 21-2507a Request for Physical Examination	501193
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	18
SOC	116
BVA Decision	75
Rating Decision - Narrative	51
Rating Decision - Narrative	148
C&P Exam	11
C&P Exam	512915
BVA Decision	13893
BVA Decision	16
Power of Attorney (incl. VA 21-22, VA 22a)	35
Attorney Fee Memo to Release Funds	24
Fiscal Transaction (18) Establish Attorney Fee	23
Award Print	500365
Attorney Fee Memo to Release Funds	22
VA Form 20-0998 Your Rights to Seek Further Review of Our Decision	81
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	11
Correspondence	1239
Power of Attorney (incl. VA 21-22, VA 22a)	10
BVA Letter	59
RAMP Opt-In Notice	19
RAMP Opt-In Notice	88916
Correspondence	41
Exam Request	21
Rating Decision - Narrative	17
VA Form 20-0998 Your Rights to Seek Further Review of Our Decision	10
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	11
C&P Exam	14
C&P Exam	15
Rating Decision - Narrative	39
VA Form 20-0996 Request for Higher-Level Review	42
VA Form 10182 Notice of Disagreement	19
NOD	18
VA Form 20-0996 Request for Higher-Level Review	20
Correspondence	13
VA 21-4138 Statement In Support of Claim	26
VA 21-526EZ, Fully Developed Claim (Compensation)	10
VA 21-4138 Statement In Support of Claim	10
CAPRI	12
BVA Letter	19
Congressionals	42
VA 21-0820 Report of General Information	19
Status Letter	14
Congressionals	12
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	15
IRIS Inquiry	34
Status Letter	22
Congressionals	55
Appeal Notification Letter	10
Correspondence	168
Rating Decision - Codesheet	24
Rating Decision - Narrative	63
CAPRI	27
CAPRI	32
VA 21-0845 Authorization to Disclose Personal Information to a Third Party	29
VA 21-0845 Authorization to Disclose Personal Information to a Third Party	13
RAMP Opt-In Notice	13
Correspondence	16
VA 21-0845 Authorization to Disclose Personal Information to a Third Party	29
VA 21-0845 Authorization to Disclose Personal Information to a Third Party	20
CAPRI	35
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	35
VA 21-526EZ, Fully Developed Claim (Compensation)	29
Medical Treatment Record - Government Facility	67
VA 21-0820 Report of General Information	29
Congressionals	15
FOIA/Privacy Act Request	10
Rating Decision - Narrative	33
Rating Decision - Codesheet	11
RAMP Opt-in Election	58
Rating Decision - Narrative	24
Rating Decision - Narrative	11
Rating Decision - Narrative	29
NOD	65
VA 21-8940 Veterans Application for Increased Compensation Based on Unemployability	13
NOD	46
Rating Decision - Codesheet	73
NOD	88
RAMP Opt-in Election	40
Correspondence	12
Correspondence	14
other	332
other	16
Correspondence	52
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	23
VA 27-0820 Report of General Information	10
Correspondence	20
Correspondence	21
other	35
VA 21-22 Appointment of Veterans Serv. Org. as Claimant Rep	21
Medical Treatment Record - Non-Government Facility	20
Photographs	15
C&P Exam	19
C&P Exam	14
C&P Exam	54
VA 21-526EZ, Fully Developed Claim (Compensation)	925
other	23
other	31
Rating Decision - Narrative	89
RAMP Opt-in Election	11
VA 21-22 Appointment of Veterans Serv. Org. as Claimant Rep	17
VA 21-8940 Veterans Application for Increased Compensation Based on Unemployability	5397
other	20
other	56
Correspondence	17
Third Party Correspondence	25
NOD	24
other	28
Correspondence	33
Rating Decision - Narrative	56
other	75
Rating Decision - Codesheet	5132
C&P Exam	2169
VA 21-526EZ, Fully Developed Claim (Compensation)	21
CAPRI	11
CAPRI	12
CAPRI	36
Correspondence	30
CAPRI	30
other	10
VA 21-22 Appointment of Veterans Serv. Org. as Claimant Rep	17
VA 21-0845 Authorization to Disclose Personal Information to a Third Party	12699
DD 215 Corrected DD Form 214 Certificate of Release or Discharge From Active Duty	13
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	217136
VA 21-22 Appointment of Veterans Serv. Org. as Claimant Rep	13
Power of Attorney (incl. VA 21-22, VA 22a)	820
other	48
Rating Decision - Narrative	32
RAMP Opt-in Election	220
other	24179
BVA Decision	220
BVA Decision	27
VA 5571 Authorization to Disclose a Record in the Presence of a Third Party	40
Correspondence	17
Correspondence	16
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	13
Appellate Brief (VSO IHP; Post remand Brief; Attorney Brief)	83
BVA Letter	352
Rating Decision - Narrative	27
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	12
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	111
Rating Decision - Codesheet	119
VA 21-526EZ, Fully Developed Claim (Compensation)	31
VA 21-4138 Statement In Support of Claim	10
VA 21-0966 Intent to File	10
CAPRI	14
Appellate Brief (VSO IHP; Post remand Brief; Attorney Brief)	29
Compensation Checklist	20
Medical Treatment Record - Government Facility	14
other	12
BVA Letter	17
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	14
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	10
VETSNET Award Print	12
BVA Letter	15
Correspondence	429997
Rating Decision - Narrative	34
SOC	58
VETSNET Award Print	54
CAPRI	10
CAPRI	12
other	11
Rating Decision - Narrative	10
other	14
NOD	11
Correspondence	10
Returned Mail	14
Third Party Correspondence	11
Rating Decision - Narrative	13
VA 21-2507a Request for Physical Examination	10
Buddy / Lay Statement	12
Third Party Correspondence	12
RAMP Opt-in Election	11
BVA Decision	21
NOD	10
NOD	13
VA Form 10182 Notice of Disagreement	19
Rating Decision - Narrative	162449
Appellate Brief (VSO IHP; Post remand Brief; Attorney Brief)	69
Correspondence	41
BVA Letter	134
CAPRI	216
Appellate Brief (VSO IHP; Post remand Brief; Attorney Brief)	10
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	22
Correspondence	14
other	12
VA 21-686c Declaration of Status of Dependents	11
Rating Decision - Narrative	71
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	161
Appellate Brief (VSO IHP; Post remand Brief; Attorney Brief)	16
BVA Letter	19
Correspondence	23
Third Party Correspondence	10
Motion to Advance on Docket	10
Correspondence	107205
Rating Decision - Narrative	10
NOD	13
RAMP Opt-in Election	29
Form 9	12
Correspondence	18
Motion to Advance on Docket	12
Medical Treatment Record - Non-Government Facility	91
Appellate Brief (VSO IHP; Post remand Brief; Attorney Brief)	26
BVA Letter	39
other	13
other	10
Rating Decision - Codesheet	12
Correspondence	166
C&P Exam	84
Rating Decision - Narrative	26
Rating Decision - Codesheet	11
Service Record (SR)	13
Correspondence	10
Rating Decision - Narrative	36
Rating Decision - Codesheet	257
Rating Decision - Narrative	13
Rating Decision - Narrative	31
Rating Decision - Narrative	17
NOD	298
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	43
VA 21-4138 Statement In Support of Claim	31
other	106
RAMP Opt-in Election	11
Rating Decision - Narrative	37
SOC	12
CAPRI	16
Correspondence	22089
Appellate Brief (VSO IHP; Post remand Brief; Attorney Brief)	19
